Trip_Distance,Customer_Since_Months,Life_Style_Index,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Surge_Pricing_Type,Type_of_Cab_B,Type_of_Cab_C,Type_of_Cab_D,Type_of_Cab_E,Confidence_Life_Style_Index_B,Confidence_Life_Style_Index_C,Destination_Type_B,Destination_Type_C,Destination_Type_D,Destination_Type_E,Destination_Type_F,Destination_Type_G,Destination_Type_H,Destination_Type_I,Destination_Type_J,Destination_Type_K,Destination_Type_L,Destination_Type_M,Destination_Type_N,Gender_Male
108.43,10.0,2.79805,3.715,1,61.0,54,66,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37.9,1.0,2.62957,2.38875,1,61.0,50,66,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92.68,10.0,2.98015,3.0375,0,61.0,58,102,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.37,1.0,2.66297,3.07875,1,61.0,45,55,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.57,0.0,2.49081,0.865,1,33.0,51,73,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.59,7.0,2.93499,3.15125,2,86.0,51,78,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84.44,6.0,3.03312,2.6875,1,106.0,56,88,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31.48,7.0,3.00693,1.685,3,61.0,71,110,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.96,10.0,2.56928,2.825,2,61.0,45,61,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36.92,6.0,2.79805,2.3525,0,62.0,47,81,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62.38,1.0,2.7666,1.23625,0,61.0,52,88,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.68,10.0,2.37579,2.48875,0,61.0,52,64,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.03,2.0,2.7719,3.455,1,42.0,52,81,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.27,4.0,2.79805,3.15875,0,61.0,52,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.09,4.0,2.65517,2.69,3,71.0,52,71,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45.11,10.0,2.83142,1.505,0,48.0,57,88,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.26,7.0,2.59813,2.37125,0,50.0,44,58,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54.8,10.0,2.78086,2.1375,2,72.0,52,94,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.43,6.0,2.64699,3.35,1,40.0,53,76,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.83,7.0,2.79805,2.03625,0,61.0,51,88,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.26,0.0,2.57978,1.68875,0,57.0,50,71,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9.39,10.0,2.79799,1.6225,0,61.0,52,73,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.23,4.0,2.69913,3.91125,0,61.0,44,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38.28,10.0,2.62145,2.64375,1,61.0,49,66,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.16,0.0,2.79805,2.41375,3,61.0,48,61,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.27,6.0,2.54763,0.89875,2,81.0,49,86,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.48,6.0,2.54109,4.4175,0,61.0,45,73,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.48,10.0,2.96356,1.355,0,64.0,51,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.14,3.0,2.85692,3.5,1,52.0,45,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.26,0.0,2.6528,4.55375,1,61.0,58,75,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.07,6.0,2.51924,3.2275,0,86.0,54,82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107.87,8.0,3.18191,3.87125,0,99.0,47,62,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.86,1.0,2.58483,2.5,0,61.0,49,61,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.58,10.0,3.17862,2.68375,0,61.0,49,97,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.92,10.0,2.75083,4.1825,0,96.0,50,72,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.72,6.0,2.756,2.3125,1,61.0,51,73,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73.37,8.0,2.77635,1.9075,0,61.0,60,82,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64,3.0,2.60559,3.575,2,61.0,45,56,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.76,10.0,2.84952,2.7725,1,45.0,53,84,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.05,6.0,3.16312,1.77875,0,31.0,66,101,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.33,0.0,2.93412,2.50875,0,61.0,57,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46.74,10.0,3.47754,3.90375,2,42.0,58,86,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.48,10.0,2.79805,1.8025,0,47.0,48,68,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.36,10.0,2.57302,2.99875,2,62.0,49,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74.02,10.0,2.91564,3.25125,0,61.0,47,75,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.48,10.0,2.88927,2.91125,1,69.0,59,101,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.16,6.0,2.30893,3.32,0,99.0,53,74,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.52,10.0,2.9351,3.32875,2,61.0,48,85,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7.54,2.0,2.83821,3.72625,3,61.0,50,62,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44.78,5.0,2.6001,2.9275,0,61.0,46,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.26,7.0,2.9001,3.5225,0,84.0,50,78,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.29,8.0,2.97433,3.475,0,61.0,52,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.28,6.0,2.79805,1.9125,0,70.0,53,69,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.9,10.0,3.11862,2.9325,1,60.0,46,71,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30.74,6.0,2.79805,1.2975,0,61.0,60,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.05,2.0,2.79805,2.15625,0,47.0,51,101,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.82,10.0,2.60854,2.38,0,87.0,47,63,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.4,2.0,2.54502,2.21625,0,61.0,55,67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.74,1.0,2.67845,4.33,0,61.0,62,84,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65.26,5.0,2.99997,2.36875,0,61.0,51,73,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45.4,5.0,2.79805,2.9,0,41.0,51,75,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.26,2.0,2.84922,4.39125,0,99.0,45,67,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.92,3.0,3.34269,3.20125,1,56.0,61,89,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.69,10.0,2.70696,2.15875,0,61.0,49,67,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.94,10.0,2.79805,2.6875,0,77.0,48,66,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.29,10.0,2.88283,4.19125,4,61.0,49,75,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.76,7.0,2.79805,0.55,0,61.0,51,69,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.69,10.0,2.79805,2.54,3,61.0,47,73,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.42,10.0,2.82694,4.38,2,48.0,52,78,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.87,10.0,2.79805,3.14625,0,63.0,53,69,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.53,10.0,2.63202,3.48875,1,61.0,46,63,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.27,3.0,3.09859,3.5475,1,40.0,49,74,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.46,6.0,2.3101,3.3925,1,61.0,49,72,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29.31,6.0,3.82,4.93875,1,48.0,50,67,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.22,10.0,2.61237,2.91125,0,61.0,44,56,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.43,10.0,3.6022,3.92625,2,61.0,59,87,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29.27,10.0,2.79805,3.375,0,61.0,50,69,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.0,3.0,2.85176,2.8225,1,61.0,48,76,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.59,10.0,2.74378,1.83375,0,50.0,53,75,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54.58,3.0,2.59904,3.77375,0,61.0,55,67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.54,10.0,3.03613,1.3425,0,42.0,52,92,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.03,4.0,3.0765,2.16875,1,54.0,48,73,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.15,6.0,2.96556,4.62125,1,61.0,44,56,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98.8,10.0,3.08238,2.365,1,61.0,50,63,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.53,6.0,2.95306,3.89875,0,61.0,46,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30.11,9.0,2.72674,1.70625,3,49.0,52,81,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102.84,9.0,2.92472,3.0025,2,61.0,48,68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.95,7.0,2.69818,2.8525,1,61.0,55,71,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73.03,8.0,2.79805,2.4975,0,67.0,48,67,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.94,0.0,2.74709,3.30625,0,53.0,47,62,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.41,4.0,2.68387,1.755,0,61.0,51,64,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38.09,7.0,2.91397,3.02125,0,61.0,52,78,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.57,6.0,2.81813,3.2625,1,61.0,50,66,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.49,10.0,2.85547,4.3125,1,61.0,46,74,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107.72,1.0,2.79805,2.3425,0,43.0,51,75,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.64,0.0,2.71534,2.10125,1,61.0,51,65,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.6,10.0,2.65047,1.5875,2,61.0,54,74,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.81,6.0,2.5045,3.65875,0,61.0,52,75,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.76,10.0,2.99963,3.595,1,91.0,51,64,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.62,6.0,2.84039,2.95375,0,85.0,56,81,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.71,6.0,2.79805,2.74,0,61.0,52,69,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.78,6.0,2.77509,2.16,0,45.0,59,76,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.14,10.0,3.01443,4.42875,2,83.0,48,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.25,2.0,2.74192,1.8525,0,90.0,50,77,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.04,8.0,2.73336,4.065,0,94.0,50,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.79,2.0,2.65572,2.55375,0,49.0,49,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102.6,7.0,3.24506,2.17875,3,61.0,57,102,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.49,10.0,2.60272,1.7075,0,58.0,49,78,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.7,10.0,3.0879,4.0325,1,61.0,52,72,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50.32,8.0,2.80751,1.695,0,61.0,55,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.09,10.0,2.79805,1.52375,0,61.0,55,71,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.43,4.0,2.81726,2.23,1,56.0,60,102,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49.94,3.0,2.79805,2.8125,4,92.0,54,84,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.02,9.0,2.74353,3.21625,1,61.0,63,83,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30.56,2.0,2.79805,3.56,0,61.0,53,78,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.52,10.0,2.85457,1.315,1,61.0,57,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.99,10.0,2.80643,4.0475,0,61.0,45,59,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.64,7.0,3.01383,2.71375,4,41.0,58,87,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11.0,10.0,2.79805,2.78,0,84.0,49,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.92,6.0,2.72606,3.68,1,54.0,50,86,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.39,8.0,2.85039,3.4075,0,40.0,55,78,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.4,7.0,2.72311,2.5975,0,61.0,51,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57.32,3.0,2.73873,2.51875,1,50.0,53,84,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30.56,0.0,3.13039,4.56875,0,41.0,53,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.77,3.0,3.20429,4.1825,2,40.0,44,71,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37.9,0.0,2.93714,4.405,0,61.0,47,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.53,5.0,2.84527,3.4825,0,110.0,58,94,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.57,6.0,2.88207,4.11375,1,61.0,46,64,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.07,7.0,2.81939,4.52,0,48.0,47,73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.62,6.0,3.0396,3.28125,0,44.0,48,70,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.28,10.0,2.82898,2.33,2,106.0,50,72,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52.69,3.0,3.03929,3.5,1,61.0,58,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.14,7.0,2.67601,2.65,0,61.0,47,70,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10.34,4.0,2.99698,2.46,0,61.0,51,78,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.72,10.0,3.07616,4.57,0,77.0,45,61,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31.5,3.0,2.78931,3.965,4,68.0,52,72,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.91,10.0,2.79601,2.675,1,85.0,48,70,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.26,1.0,2.79805,1.52875,0,61.0,48,67,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.37,0.0,2.67213,3.17125,2,61.0,46,67,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31.63,6.0,2.72864,2.87125,1,32.0,54,92,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73.01,6.0,3.0798,2.15,0,61.0,57,74,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.18,5.0,2.49543,0.52125,0,44.0,56,77,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52.07,3.0,3.14814,1.8675,2,61.0,63,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.98,4.0,2.60329,3.82625,0,61.0,45,57,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.18,2.0,2.78427,2.7025,0,61.0,46,56,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45.07,8.0,2.76529,2.23,1,61.0,51,71,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.64,6.0,2.99389,3.57375,0,61.0,50,64,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.52,6.0,2.5118,1.47625,1,61.0,51,67,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.07,2.0,3.28018,3.29625,0,32.0,57,85,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.24,0.0,3.10921,2.57125,0,51.0,61,95,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18.14,3.0,2.79805,2.9825,0,61.0,47,61,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99.27,4.0,2.79805,1.4675,1,61.0,59,87,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54.3,10.0,2.5858,1.8575,0,61.0,49,71,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51.78,6.0,2.58938,2.115,0,61.0,50,64,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72.8,6.0,2.95289,3.66,0,82.0,49,71,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38.18,10.0,2.79805,3.70875,2,78.0,47,72,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.4,10.0,2.94986,3.00875,0,61.0,60,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.94,7.0,2.45841,1.96875,3,61.0,48,75,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.62,6.0,2.65782,2.75375,0,61.0,47,61,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.09,4.0,2.45242,2.58375,2,61.0,53,67,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.65,10.0,2.52488,0.83625,0,47.0,49,78,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.1,5.0,2.79805,3.33,6,51.0,51,84,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44.09,2.0,2.70051,3.785,0,50.0,49,69,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.7,6.0,3.01839,1.98375,3,61.0,62,90,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.64,5.0,2.68067,2.23125,1,110.0,53,78,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.91,1.0,2.55664,2.7625,0,61.0,45,56,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.61,2.0,2.85057,2.33,0,61.0,56,78,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.45,9.0,3.14427,3.8,0,38.0,54,71,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.04,7.0,3.0898,2.73125,2,46.0,55,77,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.69,10.0,2.84867,1.75125,0,61.0,50,79,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.74,9.0,2.99805,4.65625,0,61.0,45,66,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30.63,3.0,2.49919,2.72125,0,61.0,49,66,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.98,0.0,2.82163,1.205,0,61.0,57,81,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46.32,10.0,2.73189,2.65875,0,71.0,46,66,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.86,8.0,3.07594,3.17125,0,64.0,52,71,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24.35,0.0,2.84308,4.055,1,61.0,49,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16.01,6.0,2.11846,0.4525,0,61.0,48,61,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.54,10.0,2.67156,2.22375,2,56.0,46,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.97,8.0,2.48507,4.3,0,61.0,48,63,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20.64,5.0,2.79805,3.38625,0,61.0,43,54,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.59,0.0,3.11225,2.28875,0,61.0,51,69,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86.59,10.0,2.85482,1.74875,2,61.0,61,99,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.34,9.0,3.07728,3.6775,1,46.0,49,87,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.64,10.0,2.77765,4.29375,1,61.0,52,71,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.01,8.0,2.90614,2.91625,0,74.0,52,66,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.34,10.0,2.79805,1.27875,0,61.0,57,73,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
87.45,10.0,2.92339,2.12,5,69.0,55,78,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60.41,5.0,2.95335,2.55375,1,61.0,58,87,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.77,8.0,2.79805,1.54,2,61.0,51,74,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17.16,9.0,2.68706,2.82,0,61.0,49,79,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.93,2.0,2.85793,2.725,0,108.0,49,66,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31.41,9.0,2.70278,0.7375,0,61.0,55,71,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31.54,8.0,2.86223,4.00375,2,56.0,51,74,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.85,0.0,2.98284,1.20625,2,61.0,59,78,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.88,10.0,2.70426,1.45375,0,45.0,51,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.3,5.0,2.93364,3.9675,0,61.0,51,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
