Trip_ID,Trip_Distance,Customer_Since_Months,Life_Style_Index,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Type_of_Cab_B,Type_of_Cab_C,Type_of_Cab_D,Type_of_Cab_E,Confidence_Life_Style_Index_B,Confidence_Life_Style_Index_C,Destination_Type_B,Destination_Type_C,Destination_Type_D,Destination_Type_E,Destination_Type_F,Destination_Type_G,Destination_Type_H,Destination_Type_I,Destination_Type_J,Destination_Type_K,Destination_Type_L,Destination_Type_M,Destination_Type_N,Gender_Male,Surge_Pricing_Type
T0005868218,40.38,6.0,2.69994,2.62125,2,107.0,50,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868219,14.4,4.0,2.73432,3.825,0,60.0,46,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868220,58.1,3.0,2.7217,1.755,1,61.0,51,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868222,75.81,8.0,2.81333,2.52125,0,61.0,51,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868226,56.9,7.0,2.81328,2.83125,0,98.0,59,95,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868227,106.72,4.0,2.93325,1.9575,3,91.0,49,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868229,24.2,1.0,2.3912,3.04375,0,91.0,50,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868230,36.37,2.0,2.79805,2.6425,2,45.0,49,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868233,107.46,10.0,3.11471,2.09375,0,61.0,52,71,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868237,84.81,10.0,2.79805,3.0275,0,97.0,55,102,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868239,59.6,7.0,2.79805,2.37625,0,61.0,52,72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868240,49.32,5.0,2.79181,2.94625,0,61.0,54,85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868242,19.25,2.0,2.79805,4.04,0,66.0,47,67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868245,19.41,1.0,2.84396,2.50375,1,61.0,46,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868247,107.3,9.0,2.92676,3.07,0,100.0,44,65,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
T0005868249,52.77,10.0,2.85334,3.93125,0,61.0,47,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868251,59.42,6.0,2.73832,2.70875,4,83.0,59,86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868252,36.54,3.0,2.79805,2.05625,0,43.0,63,80,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868253,71.75,7.0,2.79805,2.39625,0,111.0,66,112,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868254,8.29,4.0,2.79805,2.88,0,61.0,45,62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
T0005868258,23.66,1.0,2.58165,2.18125,0,61.0,49,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868259,65.28,0.0,2.97544,2.9975,0,61.0,45,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868262,24.13,7.0,2.92891,2.0725,0,78.0,58,87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868263,12.2,1.0,2.79805,3.63875,1,61.0,46,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868264,65.64,3.0,2.88752,2.9275,0,61.0,51,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868266,23.62,10.0,3.24437,2.8375,1,61.0,49,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868267,71.23,2.0,2.90569,2.77375,0,61.0,53,69,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868268,30.67,7.0,2.60265,1.985,1,41.0,53,72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868271,23.34,10.0,2.53594,1.575,1,91.0,55,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868272,91.18,10.0,2.98565,1.05375,0,61.0,53,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868273,53.88,5.0,2.79805,4.71375,2,91.0,50,78,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868274,108.99,10.0,3.09387,2.8425,2,61.0,49,74,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868275,21.38,10.0,2.79805,1.14375,1,42.0,51,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868277,24.91,0.0,2.87202,3.76625,1,61.0,52,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868279,24.93,2.0,2.75935,2.26875,2,51.0,61,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868281,41.4,1.0,3.11367,4.99375,0,61.0,45,66,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
T0005868282,36.99,10.0,2.66201,2.47875,0,61.0,45,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868283,77.49,10.0,3.17639,4.37375,1,61.0,52,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868285,50.85,5.0,2.65865,2.29375,0,50.0,54,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868286,91.49,4.0,2.9955,2.615,0,61.0,51,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868287,40.86,1.0,3.19417,3.31,0,99.0,56,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868288,37.24,0.0,2.59685,2.72,0,61.0,47,96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868289,108.55,10.0,2.98274,1.98625,2,61.0,51,72,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868290,4.19,0.0,2.61891,3.28875,0,61.0,47,62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
T0005868291,50.05,7.0,2.84083,1.7625,0,61.0,52,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868292,13.38,0.0,2.74344,3.63625,0,61.0,60,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
T0005868293,27.22,10.0,2.61305,3.5075,1,61.0,48,58,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868294,24.36,10.0,2.54278,4.57375,0,61.0,49,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868295,33.18,10.0,2.9745,4.23875,0,61.0,51,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868296,18.21,3.0,2.73607,2.41125,2,61.0,57,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868297,63.6,0.0,2.79805,2.9375,0,61.0,49,63,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868298,14.32,1.0,2.79805,3.015,0,61.0,44,59,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868299,65.0,0.0,2.90548,2.42375,1,40.0,48,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868301,49.53,10.0,2.69749,2.05625,2,61.0,48,67,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868302,63.52,6.0,3.05428,1.51875,1,61.0,53,73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868303,73.27,2.0,2.79805,4.03125,1,37.0,48,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868304,21.15,10.0,2.79805,3.03375,2,61.0,49,81,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868306,65.45,6.0,2.79805,3.42375,1,61.0,51,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868307,50.91,10.0,2.67669,1.415,1,86.0,53,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868309,23.03,5.0,2.39368,3.625,0,61.0,49,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868310,38.2,10.0,2.55342,1.3825,0,61.0,48,71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868314,76.67,10.0,2.95179,3.3975,2,92.0,49,85,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868315,88.42,2.0,2.80623,2.65625,0,61.0,50,65,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868316,19.87,6.0,2.54447,2.57125,0,39.0,49,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868317,49.92,10.0,2.79805,0.68,0,103.0,55,76,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868318,34.58,10.0,2.87098,2.54375,1,44.0,55,93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868319,60.9,3.0,2.70146,1.63625,0,61.0,56,73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868320,80.3,10.0,3.1094,3.81125,1,31.0,60,93,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868321,15.58,3.0,2.68231,4.7625,2,75.0,47,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
T0005868324,16.54,0.0,2.39042,3.5725,0,61.0,46,61,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868326,28.59,8.0,2.79805,4.47125,0,44.0,53,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868327,60.83,4.0,2.99981,3.435,0,61.0,54,91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868329,30.28,8.0,2.63093,3.96375,1,61.0,48,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868330,65.55,4.0,3.04167,3.205,0,36.0,54,79,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868331,91.61,8.0,2.79805,4.09125,0,61.0,45,63,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868332,61.63,1.0,2.78336,3.685,0,110.0,46,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868335,53.44,6.0,2.77447,2.145,0,61.0,52,77,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868336,25.54,10.0,2.79805,2.31,0,61.0,46,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868338,6.06,7.0,2.74572,4.19875,1,98.0,50,74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868340,36.41,0.0,2.8793,1.13625,0,61.0,53,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868341,35.95,3.0,2.99902,3.5725,0,32.0,63,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868342,31.09,10.0,2.7997,1.8,0,107.0,47,64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868343,31.18,10.0,2.69506,3.98875,1,78.0,54,82,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005868344,94.26,5.0,2.99646,0.97625,0,61.0,46,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868345,36.97,10.0,2.77222,2.76,3,61.0,58,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868348,47.4,6.0,2.97152,1.83875,0,32.0,57,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868351,38.15,2.0,2.71923,4.34625,0,61.0,46,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868353,33.5,4.0,2.87828,3.71,2,61.0,53,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868354,44.12,10.0,2.67958,3.44875,0,61.0,46,64,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005868355,55.65,3.0,2.90994,0.785,0,77.0,55,83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868356,36.38,4.0,3.20292,3.48,0,61.0,57,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868357,108.32,10.0,3.0976,2.05375,0,61.0,58,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868358,61.16,10.0,2.79805,1.6775,0,65.0,52,95,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868360,17.1,3.0,2.61415,2.2525,0,61.0,45,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005868361,107.95,7.0,3.14701,4.115,0,71.0,52,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868363,77.13,10.0,2.79805,4.09625,1,56.0,51,81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868366,27.62,10.0,2.79805,4.15625,1,40.0,44,88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868367,108.58,6.0,2.92117,3.72875,1,61.0,53,98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868370,19.17,7.0,2.82493,3.6425,2,61.0,49,68,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868371,17.65,0.0,2.59316,4.08125,2,61.0,51,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
T0005868373,41.05,10.0,2.85869,2.3025,0,61.0,52,72,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868376,22.43,0.0,2.6578,4.27,2,51.0,50,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868378,46.02,2.0,2.64815,1.9825,1,68.0,49,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868379,106.44,2.0,3.02303,2.59125,1,61.0,48,72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
T0005868380,34.41,10.0,2.50962,2.62875,0,36.0,59,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868381,23.42,10.0,2.67879,1.28125,0,61.0,51,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868383,23.72,6.0,2.83118,4.39125,2,61.0,50,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868389,61.44,10.0,2.72545,2.875,1,86.0,62,90,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868390,31.37,10.0,3.05939,2.02125,2,61.0,58,71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868394,3.08,2.0,2.62871,3.075,1,61.0,44,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
T0005868396,29.54,8.0,2.58372,2.8725,1,61.0,47,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868397,33.66,5.0,2.65513,1.91375,1,67.0,50,70,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868398,54.65,6.0,3.05737,2.815,2,52.0,55,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868399,27.48,8.0,2.79805,1.63625,0,62.0,50,71,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868402,30.52,2.0,3.1552,3.55625,2,61.0,49,82,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868404,33.1,6.0,2.32364,0.32625,2,66.0,56,76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868405,51.99,2.0,2.58446,2.525,1,61.0,45,61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868406,36.54,7.0,2.38878,3.69125,0,61.0,46,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868407,107.01,10.0,3.07844,2.135,2,102.0,61,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868408,10.32,6.0,2.88038,3.84,0,61.0,57,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868409,36.74,10.0,2.88333,0.7725,1,61.0,47,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868410,9.17,5.0,2.70308,3.2925,1,61.0,48,63,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
T0005868411,11.93,3.0,2.79805,1.8125,1,51.0,51,70,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005868413,51.05,5.0,3.09491,2.32125,0,33.0,48,75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
T0005868414,91.28,10.0,3.04172,2.9725,0,73.0,61,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868415,47.5,5.0,2.84215,2.1825,0,71.0,47,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868420,17.6,6.0,2.77464,3.2275,0,61.0,48,68,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868421,9.78,10.0,2.76213,2.32625,3,61.0,58,79,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005868422,47.44,2.0,2.79805,2.12625,0,56.0,54,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868423,68.75,10.0,2.71522,2.32875,2,61.0,54,85,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868426,31.22,7.0,2.46659,1.745,2,61.0,48,66,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868427,73.86,0.0,3.1736,4.13,2,37.0,49,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868428,28.99,3.0,2.49063,4.11,0,61.0,48,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868429,25.58,1.0,2.89838,3.53375,0,61.0,54,83,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868430,93.15,6.0,3.15001,3.5,0,61.0,44,77,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868433,31.94,0.0,2.79805,2.94375,1,61.0,45,64,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868434,30.49,0.0,2.71623,4.29625,0,112.0,46,62,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868436,42.93,1.0,2.79805,3.2175,2,67.0,50,75,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
T0005868437,14.35,0.0,2.62873,1.20625,0,61.0,49,72,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868438,21.56,10.0,2.75972,3.63375,1,61.0,46,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868439,75.94,10.0,2.79805,3.17875,1,61.0,53,81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868442,84.79,10.0,3.08025,1.92125,1,61.0,65,97,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868443,30.57,0.0,2.54398,3.08875,1,61.0,47,57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868444,29.94,6.0,2.9577,3.535,0,61.0,51,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868448,64.64,2.0,2.79805,2.56375,0,61.0,55,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868449,23.23,1.0,2.48769,2.9875,0,108.0,48,65,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868450,53.93,10.0,2.96302,2.74,0,58.0,51,73,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868451,28.85,2.0,2.55571,3.01625,0,61.0,45,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868452,30.32,8.0,2.79805,3.3775,0,61.0,49,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868454,97.35,10.0,3.05434,1.62625,4,61.0,60,99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868456,45.68,8.0,2.65264,2.21,3,72.0,47,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868458,56.36,7.0,2.82908,2.85375,3,64.0,53,74,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868459,56.7,10.0,2.74039,3.06625,0,61.0,48,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868462,14.32,10.0,2.92716,3.52875,0,50.0,49,62,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005868464,28.48,3.0,2.54276,3.44375,1,88.0,55,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868465,35.87,10.0,2.92423,2.67,2,61.0,59,97,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
T0005868467,61.25,10.0,2.80815,2.72375,0,61.0,54,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868468,25.66,1.0,2.90342,2.1075,1,97.0,52,85,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005868470,19.59,4.0,3.04463,3.8525,5,104.0,63,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868471,92.89,10.0,2.79805,1.53125,3,38.0,66,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868472,38.39,7.0,2.7425,2.23125,0,61.0,56,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005868473,60.55,2.0,3.17469,3.17875,1,61.0,57,89,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868474,34.01,1.0,2.71313,0.86875,0,61.0,52,69,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
T0005868475,15.48,6.0,2.30612,2.5425,2,93.0,55,70,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868476,11.58,1.0,2.55599,2.30375,2,61.0,47,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
T0005868479,36.77,0.0,2.5949,1.295,1,87.0,47,65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868480,42.22,0.0,2.79805,3.105,2,61.0,46,62,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868483,47.09,0.0,2.79805,1.8075,2,69.0,57,85,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868484,37.09,4.0,2.65781,3.36625,2,61.0,46,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868485,35.85,10.0,2.79805,1.73125,1,61.0,58,90,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868487,74.75,4.0,3.06244,3.725,0,61.0,51,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005868488,30.88,2.0,2.86033,2.6125,2,61.0,51,79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868493,22.48,3.0,2.62211,2.3725,0,49.0,44,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868494,72.83,9.0,3.03849,1.12125,1,61.0,53,83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868495,16.42,0.0,2.79805,4.185,1,61.0,57,67,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005868496,30.74,5.0,2.79805,1.3075,2,84.0,51,78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005868498,60.94,5.0,3.09575,4.79875,4,61.0,44,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
T0005868499,37.63,10.0,2.8763,2.7925,2,39.0,51,91,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005868501,37.36,10.0,2.79805,3.80875,1,74.0,46,70,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005868503,10.81,0.0,2.83951,3.47375,0,61.0,59,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005868504,77.79,10.0,2.81592,2.58125,0,61.0,50,71,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
